
 Lista de Imóveis da Caixa;;Data de geração:;26/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444420892284 ;RJ ;ARARUAMA ;NOVO HORIZONTE (IGUABINHA) ;AVENIDA CENTRAL, N. 786, CS 112 LT 31 QD 43 PARATY ;168.890,20;265.003,00;36.27;Casa, 0.00 de área total, 72.93 de área privativa, 100.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420892284
 1444421571309 ;RJ ;ARARUAMA ;PARQUE HOTEL ;AVENIDA 2, N. 612, Apto 304, QD 7 LT 66 ;412.979,67;648.000,00;36.27;Apartamento, 117.50 de área total, 117.50 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421571309
 1444421852820 ;RJ ;ARARUAMA ;NOVO HORIZONTE (IGUABINHA) ;AV CENTRAL, N. 768, CS 102 LT 31 QD 43 SECAO 5 ;185.701,90;291.381,97;36.27;Casa, 72.93 de área total, 72.93 de área privativa, 5454.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421852820
 1444422364102 ;RJ ;ARARUAMA ;BURACO DO PAN ;RUA EXISTENTE, N. 90, CS 101 ;611.821,73;960.000,00;36.27;Casa, 193.32 de área total, 193.32 de área privativa, 1288.65 de área do terreno,  6 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422364102
 1444423137851 ;RJ ;ARARUAMA ;RIO DO LIMAO ;RUA RAINHA MARGOT, N. 171, ;694.672,59;1.090.000,00;36.27;Casa, 276.70 de área total, 276.70 de área privativa, 465.13 de área do terreno,  5 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423137851
 1444423280310 ;RJ ;ARARUAMA ;PONTINHA ;AVENIDA JAMES MENDONCA CLARK, N. 57, LT 18 QD 01 ;484.358,87;760.000,00;36.27;Casa, 203.88 de área total, 203.88 de área privativa, 315.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423280310
 8444432420097 ;RJ ;ARARUAMA ;AREAL ;RUA SAO PAULO, N. 287, LT 07 QD Y ;209.676,40;329.000,00;36.27;Casa, 283.74 de área total, 283.74 de área privativa, 374.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432420097
 1444419829523 ;RJ ;ARARUAMA ;BANANEIRAS (IGUABINHA) ;RUA FRANCISCO BUARQUE DE HOLANDA, N. 129, LT 08 QD I1 ;377.626,61;454.000,00;16.83;Casa, 269.66 de área total, 269.66 de área privativa, 520.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 5 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419829523
 1444404047249 ;RJ ;ARARUAMA ;PRAIA SECA ;ESTRADA DE PRAIA SECA, N. 13195, LOJA 1, BL B ;193.899,76;193.899,76;0.00;Comercial, 33.50 de área total, 33.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404047249
 1444413955357 ;RJ ;ARARUAMA ;PONTE DOS LEITES ;RUA PROFESSOR NUNES MARTINS, N. 65, QD D ;226.000,00;226.000,00;0.00;Casa, 0.00 de área total, 79.34 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413955357
 8444402031041 ;RJ ;ARARUAMA ;BOA PERNA ;RUA DOMINGOS MOIELLA, N. 44, CASA 202 LT 30 QD A ;82.300,00;82.300,00;0.00;Casa, 24.19 de área total, 24.19 de área privativa, 360.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402031041
 8444412430860 ;RJ ;ARARUAMA ;PONTINHA ;RUA APOLO, N. 105, CASA 03 ;170.000,00;170.000,00;0.00;Casa, 55.72 de área total, 55.72 de área privativa, 457.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412430860
 8555519021293 ;RJ ;ARARUAMA ;BANANEIRAS (IGUABINHA) ;RUA PARAISO, N. 111, 0851 ;127.000,00;127.000,00;0.00;Casa, 59.23 de área total, 59.23 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519021293
 1444412921319 ;RJ ;ARARUAMA ;PARATY ;AVENIDA NOVO HORIZONTE, N. 550, ;320.397,75;306.706,64;0.00;Casa, 0.00 de área total, 110.79 de área privativa, 419.40 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412921319
 1444406250114 ;RJ ;ARARUAMA ;TRES VENDAS ;AVENIDA GLADSTONE JOSE DE OLIVEIRA, N. 528, CS 06 ;175.000,00;166.000,00;0.00;Casa, 56.66 de área total, 56.66 de área privativa, 230.73 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406250114
 1444403712419 ;RJ ;ARARUAMA ;PERNAMBUCA (PRAIA SECA) ;AVENIDA DAS CASUARINAS, N. SN, LT 05, QD D, LOTEAMENTO INSCRITO N.71 ;165.000,00;151.456,87;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 589.16 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403712419
 1444423690496 ;RJ ;ARARUAMA ;PONTINHA ; RUA DOIS, N. SN, LT 30 ;784.651,00;107.447,27;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 359.04 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423690496
 10278714 ;RJ ;ARMACAO DOS BUZIOS ;BAIA FORMOSA ;ESTRADA DA RASA, N. S/N, LT 05-A ;3.813.108,09;3.813.108,09;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 8658.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10278714
 1444406883940 ;RJ ;ARRAIAL DO CABO ;CENTRO ; RUA C, N. SN, LT 05 QD A ;101.904,73;165.000,00;38.24;Terreno, 0.00 de área total, 0.00 de área privativa, 396.24 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406883940
 1444422238174 ;RJ ;ARRAIAL DO CABO ;FIGUEIRA ; ESTRADA DA FIGUEIRA, N. SN, UNIDADE 418 ;101.904,73;165.000,00;38.24;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422238174
 8150470007989 ;RJ ;BARRA DO PIRAI ;DORANDIA ;RUA IGNACIO GABRIEL DINIZ JUNQUEIRA, N. 331, ANTIGA RUA BARAO DE GUAPY ;155.006,68;287.000,00;46.00;Casa, 0.00 de área total, 163.00 de área privativa, 378.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8150470007989
 1444407719264 ;RJ ;BARRA DO PIRAI ;CENTRO ;AVENIDA RAMIRO JAIME DA FONSECA, N. 42, Apto 301, ;528.970,87;830.000,00;36.27;Apartamento, 327.42 de área total, 318.80 de área privativa, 0.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407719264
 1444419334249 ;RJ ;BARRA DO PIRAI ;CALIFORNIA DA BARRA ;RUA EMILSON ALVES DE OLIVEIRA, N. 30, LT 03 QD C LOT VALE DOS IPES ;286.791,44;450.000,00;36.27;Casa, 130.55 de área total, 130.55 de área privativa, 177.53 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419334249
 8444430739053 ;RJ ;BARRA MANSA ;SIDERLANDIA ;RUA GABRIEL GONCALVES DE BRITO, N. 249, Apto 03, BL 04 ;91.200,31;162.000,00;43.71;Apartamento, 65.90 de área total, 56.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430739053
 8555519238322 ;RJ ;BARRA MANSA ;LOTEAMENTO SAO VICENTE ;RUA SAO SEBASTIAO, N. 161, CASA 01 ;131.990,06;233.000,00;43.36;Casa, 0.00 de área total, 84.64 de área privativa, 88.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519238322
 8787706992087 ;RJ ;BARRA MANSA ;JARDIM SANTO ANTONIO ;RUA H, N. 85, Apto 202, BL 14 ;106.667,03;180.000,00;40.75;Apartamento, 53.00 de área total, 48.75 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706992087
 8444422596010 ;RJ ;BARRA MANSA ;COLONIA SANTO ANTONIO ;ESTRADA GOVERNADOR CHAGAS FREITAS, N. 470, Apto 404, BL 20 ;138.473,13;220.000,00;37.06;Apartamento, 62.02 de área total, 62.02 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422596010
 10278244 ;RJ ;BARRA MANSA ;BOA SORTE ;RUA ADEMAR PINESCHI, N. 125, QD 12, LT 06 ;1.847.375,24;815.000,00;0.00;Casa, 0.00 de área total, 122.53 de área privativa, 560.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10278244
