
 Lista de Imóveis da Caixa;;Data de geração:;23/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444419715798 ;MG ;BELO HORIZONTE ;JATOBA (BARREIRO) ;RUA BRUNO FELIPE FERREIRA, N. 170, Apto 108, BL 03 ;102.185,71;165.454,95;38.24;Apartamento, 90.26 de área total, 41.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419715798
 1444404402219 ;MG ;BELO HORIZONTE ;NOSSA SENHORA DO ROSARIO ;RUA GLYCON TERRA PINTO, N. SN, QUARTEIRÃO Nº 7 ;127.772,93;203.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 264.27 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404402219
 1444409912738 ;MG ;BELO HORIZONTE ;SAO JOAO BATISTA (VENDA NOVA) ;RUA SANTO ANTONIO, N. 800, Apto 101, BL 10 ;121.478,70;193.000,00;37.06;Apartamento, 80.87 de área total, 49.94 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409912738
 1555501474115 ;MG ;BELO HORIZONTE ;BURITIS ;AVENIDA SENADOR JOSE AUGUSTO, N. 80, Apto 202, BL 05 VG 54 ;137.214,28;218.000,00;37.06;Apartamento, 0.00 de área total, 65.75 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555501474115
 8787702923471 ;MG ;BELO HORIZONTE ;MILIONARIOS (BARREIRO) ;RUA CAETANO PIRRI, N. 1539, Apto 901, BL B PV 9 VG 52 ;138.473,13;220.000,00;37.06;Apartamento, 96.56 de área total, 47.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702923471
 10208103 ;MG ;BELO HORIZONTE ;CENTRO ;RUA CURITIBA, N. 786, SL 501 ;497.105,15;780.000,00;36.27;Sala, 0.00 de área total, 308.55 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10208103
 1444405204020 ;MG ;BELO HORIZONTE ;SINIMBU ;RUA JOAQUIM CAMPOLINA DINIZ, N. 160, LT 08 QT 29 ;254.925,72;400.000,00;36.27;Casa, 97.00 de área total, 45.90 de área privativa, 180.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405204020
 1444411207841 ;MG ;BELO HORIZONTE ;SION ;RUA BOLIVIA, N. 615, Apto 803, ;401.508,01;630.000,00;36.27;Apartamento, 157.82 de área total, 61.55 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411207841
 1444422263403 ;MG ;BELO HORIZONTE ;CAICARAS ;RUA SWAMY COELHO, N. 73, 73, QUARTEIRAO83 LT24 ;267.672,01;420.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422263403
 1555522834854 ;MG ;BELO HORIZONTE ;VENDA NOVA ;AVENIDA VILARINHO, N. 1721, Apto 1104, BL 01 ;178.448,00;280.000,00;36.27;Apartamento, 114.33 de área total, 67.28 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555522834854
 1555530310249 ;MG ;BELO HORIZONTE ;PLANALTO ;RUA FRANCISCO AUGUSTO ROCHA, N. 106, Apto 1004, 10°PAV QD 016 LT 017 QT 157 VG 175 ;178.448,00;280.000,00;36.27;Apartamento, 70.75 de área total, 50.42 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555530310249
 1555537045001 ;MG ;BELO HORIZONTE ;SANTA AMELIA ;AVENIDA DA SINFONIA, N. 425, Apto 1002, TR 01 VG 496 E 497 ;214.774,92;337.000,00;36.27;Apartamento, 88.09 de área total, 48.71 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555537045001
 1600000112660 ;MG ;BELO HORIZONTE ;CORACAO EUCARISTICO ;RUA PADRE JOAO CRISOSTOMO, N. 270, QD 93 LT 10A ;1.257.421,11;1.973.000,00;36.27;Casa, 648.71 de área total, 648.71 de área privativa, 500.00 de área do terreno,  5 qto(s), a.serv, WC, 3 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000112660
