
 Lista de Imóveis da Caixa;;Data de geração:;30/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444412142016 ;MT ;CUIABA ;JARDIM NOVO MILENIO ;AVENIDA A, N. SN, CASA RESID TIPO A ;110.023,19;184.000,00;40.21;Casa, 0.00 de área total, 32.00 de área privativa, 171.21 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412142016
 8555519825678 ;MT ;CUIABA ;DIST COXIPO DA PONTE ;RUA 05, N. SN, LT 17 QDE 06 ;139.015,11;230.000,00;39.56;Casa, 92.86 de área total, 36.76 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519825678
 8787712308362 ;MT ;CUIABA ;AREA DE EXP URB SUL ; AVENIDA D, N. 185, LOTE 185, QUADRA 12 ;131.157,73;217.000,00;39.56;Casa, 53.57 de área total, 46.70 de área privativa, 135.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712308362
 8787708984553 ;MT ;CUIABA ;PEDRA 90 ;AVENIDA NEWTON RABELLO DE CASTRO, N. 56, CS 61 ;134.179,80;222.000,00;39.56;Casa, 51.27 de área total, 51.27 de área privativa, 129.93 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708984553
 8787702461397 ;MT ;CUIABA ;JARDIM GRAMADO ;RUA JOÃO BATISTA S. DE OLIVEIRA, N. 1470, Apto 302, BL 30 ;126.322,42;209.000,00;39.56;Apartamento, 58.43 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702461397
 8787703908832 ;MT ;CUIABA ;SAO GONCALO BEIRA RIO ; R ANTONIO DORILEO, N. 250, Apto 102, BL06 ;126.926,84;210.000,00;39.56;Apartamento, 78.48 de área total, 59.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703908832
 8787710180547 ;MT ;CUIABA ;SAO GONCALO BEIRA RIO ;RUA LUCINOPOLIS, N. 199, Apto 402, 4º PAV, BL01 ;135.993,04;225.000,00;39.56;Apartamento, 41.60 de área total, 41.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710180547
 8787701942138 ;MT ;CUIABA ;JARDIM UBIRAJARA ; RUA A (ANTIGA RUA SEM DENOMINAÇÃO), N. 300, Apto 104, BLOCO 09 ;120.882,70;200.000,00;39.56;Apartamento, 60.11 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701942138
 8787703780887 ;MT ;CUIABA ;JARDIM UBIRAJARA ;RUA A, N. 300, Apto 204, BL 21, 2º PAV ;132.970,97;220.000,00;39.56;Apartamento, 60.11 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703780887
 8787706844126 ;MT ;CUIABA ;JARDIM DAS PALMEIRAS ;AVENIDA DAS SERINGUEIRAS, N. 162, Apto 302, BL 12 VG 244 ;134.157,83;220.000,00;39.02;Apartamento, 39.95 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706844126
 10194843 ;MT ;CUIABA ;PARQUE GEORGIA ;RODOVIA PALMIRO PAES DE BARROS, N. 00 ;5.485.929,41;8.984.500,00;38.95;Gleba, 0.00 de área total, 0.00 de área privativa, 43442.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10194843
 8555521317935 ;MT ;CUIABA ;RESIDENCIAL COXIPO ;TRAVESSA 2, N. SN, LT 18 QD E08 ;159.199,17;260.000,00;38.77;Casa, 51.98 de área total, 51.98 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521317935
 1787700628350 ;MT ;CUIABA ;JARDIM SHANGRI-LA ;RUA DA FELICIDADE, N. 3177, Apto 302, BL 16 ;132.556,54;216.000,00;38.64;Apartamento, 0.00 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700628350
 8444411992334 ;MT ;CUIABA ;JARDIM INDUSTRIARIO ;RUA OITO, N. SN, LT 37 QD 29 ;115.986,97;189.000,00;38.64;Casa, 104.91 de área total, 104.91 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411992334
 1444419550863 ;MT ;CUIABA ;SAO JOAO DEL REI ;AVENIDA DAS TORRES EM FRENTE À ETE TIJUCAL, N. SN, CS 26 QD 15 ;691.597,54;1.113.000,00;37.87;Casa, 156.63 de área total, 156.63 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419550863
 1444418239900 ;MT ;CUIABA ;JARDIM DOS IPES ;RUA PAINEIRAS BRANCAS, N. SN, LT 22 QD 12 ;140.361,40;223.000,00;37.06;Casa, 159.49 de área total, 51.60 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418239900
