
 Lista de Imóveis da Caixa;;Data de geração:;26/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787714863576 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 101, BL 05 TIPO 2Q ;120.882,70;200.000,00;39.56;Apartamento, 0.00 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714863576
 8787715229285 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 304, BL 01 ;111.816,50;185.000,00;39.56;Apartamento, 64.51 de área total, 47.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715229285
 8787716722171 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 406, BL 08 ;112.420,91;186.000,00;39.56;Apartamento, 64.51 de área total, 47.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716722171
 1444414606640 ;CE ;CAUCAIA ;PAUMIRIM ;RUA 1, N. 45, Apto 101H, BL 3 ;88.518,56;145.000,00;38.96;Apartamento, 60.13 de área total, 54.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414606640
 8444405423919 ;CE ;CAUCAIA ;CAPUAN ;RUA GOV PLACIDO ADERALDO CASTELO, N. 104, Apto 103, ;94.332,90;154.524,33;38.96;Apartamento, 64.44 de área total, 57.33 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405423919
 8555520722208 ;CE ;CAUCAIA ;ICARAI ;AVENIDA CENTRAL, N. SN, Apto 101, LT 17/18 ;90.349,97;148.000,00;38.96;Apartamento, 58.06 de área total, 58.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555520722208
 8444408369427 ;CE ;CAUCAIA ;PARQUE POTIRA (JUREMA) ;RUA RAIMUNDA UCHOA BARBOSA DE PINHO, N. 925, CS 07 QD 26 LT 14 E15 ;97.581,50;158.000,00;38.24;Casa, 111.09 de área total, 58.10 de área privativa, 137.50 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408369427
 1444416812425 ;CE ;CAUCAIA ;ALTO DO GARROTE ;RUA A, N. SN, LT 05 QD 04 ;654.521,79;1.027.000,00;36.27;Casa, 262.72 de área total, 262.72 de área privativa, 353.35 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416812425
 8444431045373 ;CE ;CAUCAIA ;ICARAI ;AVENIDA CENTRAL, N. 1003, ;452.493,15;710.000,00;36.27;Casa, 251.00 de área total, 251.00 de área privativa, 577.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431045373
 8787718245141 ;CE ;CAUCAIA ;CIGANA ;RUA L, N. 50, Apto 404, BL C VG 8 ;158.820,97;160.000,00;0.74;Apartamento, 59.04 de área total, 41.49 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718245141
 8444402118007 ;CE ;CAUCAIA ;CAMURUPIM ;RUA INA FARIAS, N. 218, CS 04 TERREO ;187.000,00;187.000,00;0.00;Casa, 70.13 de área total, 70.13 de área privativa, 70.13 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402118007
 8444419845110 ;CE ;CAUCAIA ;TABAPUA BRASILIA II (JUREMA) ;RUA BUENOS AYRES, N. 1041, Apto 104, ;180.000,00;180.000,00;0.00;Apartamento, 50.57 de área total, 47.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419845110
 8787711303871 ;CE ;CAUCAIA ;ARATURI (JUREMA) ;RUA IDEALISTA, N. 355, Apto 101, BLOCO 22 ;144.100,00;144.100,00;0.00;Apartamento, 84.49 de área total, 42.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711303871
 8787715768020 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 108, BLOCO 11 ;180.000,00;180.000,00;0.00;Apartamento, 59.49 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715768020
 8444410200655 ;CE ;CAUCAIA ;PARQUE GUADALAJARA (JUREMA) ;RUA ARARE, N. 1586, Apto 02, BL 02 VG 02 ;164.072,82;162.000,00;0.00;Apartamento, 64.55 de área total, 58.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410200655
 1444412077593 ;CE ;CAUCAIA ;CIGANA ;RUA VICENTE SALES, N. 481, Apto 305, BLOCO A  TIPO A2 ;129.801,34;120.000,00;0.00;Apartamento, 72.32 de área total, 42.88 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412077593
 8444410629589 ;CE ;CRATEUS ;IPASE ;RUA BRASILIANA MARIA CHAVES, N. 207 ;28.629,63;177.000,00;83.83;Casa, 0.00 de área total, 117.16 de área privativa, 143.84 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410629589
 8444409609375 ;CE ;CRATEUS ;IPASE ;RUA BRASILIANA MARIA CHAVES, N. 195 ;19.940,15;122.000,00;83.66;Casa, 0.00 de área total, 121.20 de área privativa, 148.80 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409609375
 8444409544419 ;CE ;CRATEUS ;IPASE ;R  BRASILIANA MARIA CHAVES, N. 213 ;28.483,95;72.000,00;60.44;Casa, 0.00 de área total, 119.18 de área privativa, 146.32 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409544419
 1555528298520 ;CE ;CRATEUS ;FATIMA I ;RUA DEOLINO BARRETO, N. 833 ;78.984,41;190.000,00;58.43;Prédio, 0.00 de área total, 82.40 de área privativa, 37.40 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555528298520
 8444435089901 ;CE ;CRATEUS ;BOM RETIRO ;RUA ALCIDES XIMENES MACHADO, N. 352, QD 02 LT03 ;94.815,14;160.000,00;40.75;Casa, 73.22 de área total, 73.22 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435089901
 1444420478526 ;CE ;CRATEUS ;PLANALTO ;RUA AFONSO CHAVES, N. SN, SN, QUADRA 12 TERRENO LOTE Nº 03, LOT. ;159.328,58;250.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 709.29 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420478526
 8444408801477 ;CE ;EUSEBIO ;JABUTI ;RUA JOSE GUIMARAES, N. 59, ;100.741,08;170.000,00;40.75;Casa, 0.00 de área total, 69.66 de área privativa, 155.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408801477
