
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787707614558 ;DF ;BRASILIA ;SETOR MEIRELES (SANTA MARIA) ;RUA 200, N. SN, Apto 402, BL 25 ;216.000,00;216.000,00;0.00;Apartamento, 147.61 de área total, 60.50 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707614558
 1787701253474 ;DF ;BRASILIA ;ITAPOA PARQUE (ITAPOA) ;LT 7, CNJ 2, QD 501, N. S/N, Apto 103, BL E1 ;155.000,00;155.000,00;0.00;Apartamento, 63.60 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701253474
 1787701321682 ;DF ;BRASILIA ;ITAPOA PARQUE (ITAPOA) ;QUADRA 501, N. SN, Apto 303,  BLB2 LT07 CONJ02 ;153.949,63;153.949,63;0.00;Apartamento, 63.60 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701321682
 1787701473610 ;DF ;BRASILIA ;ITAPOA PARQUE (ITAPOA) ;QUADRA 501, N. SN, Apto 101, LT 2, CJ 1, BL C-1 ;195.000,00;195.000,00;0.00;Apartamento, 63.61 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701473610
 8787705963628 ;DF ;BRASILIA ;ITAPOA PARQUE (ITAPOA) ;QUADRA 502 CONJUNTO 2, N. S/N, Apto 102, LT 11 BL C1 ;234.000,00;234.000,00;0.00;Apartamento, 63.37 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705963628
 8787711401571 ;DF ;BRASILIA ;ITAPOA PARQUE (ITAPOA) ;QUADRA 501 CONJUNTO 01 LOTE, N. 04, Apto 303, BL A2 ;163.000,00;163.000,00;0.00;Apartamento, 79.19 de área total, 59.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711401571
 8787712501464 ;DF ;BRASILIA ;ITAPOA PARQUE (ITAPOA) ;QUADRA 501, N. SN, Apto 301, BL E1 LT 04 CJ 02 ;183.117,86;183.117,86;0.00;Apartamento, 63.69 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712501464
 8787722422982 ;DF ;BRASILIA ;SAMAMBAIA ;QUADRA QN, N. SN, Apto 808, TORRE 2 LOTE 1 CONJUNTO 2 ;310.915,00;303.161,36;0.00;Apartamento, 84.23 de área total, 44.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787722422982
 8787705413121 ;DF ;BRASILIA ;SETOR MEIRELES (SANTA MARIA) ;RUA 200, N. SN, Apto 404, BL 03, LT RES 202, RES PORTO PILAR ;158.829,90;151.000,00;0.00;Apartamento, 99.67 de área total, 44.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705413121
 1245800002995 ;DF ;BRASILIA ;ASA NORTE ;SQN 104, N. SN, Apto 106, BL I ;1.131.095,25;1.047.000,00;0.00;Apartamento, 125.30 de área total, 125.30 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1245800002995
