
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1787701352375 ;MA ;IMPERATRIZ ;OURO VERDE ; AV. NEWTON BELO, N. S/N, N 100 QD 02 LT 776 ;211.588,35;332.000,00;36.27;Casa, 148.01 de área total, 75.33 de área privativa, 270.34 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701352375
 1444406301487 ;MA ;IMPERATRIZ ;LOTEAMENTO RENASCENÇ ;RUA INERCILIA AGUIAR, N. S/N, LT 01 QD A ;341.889,83;305.000,00;0.00;Casa, 0.00 de área total, 98.76 de área privativa, 202.97 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406301487
 1555518267380 ;MA ;ITINGA DO MARANHAO ;CENTRO ; RUA NICANOR GONÇALVES, N. 15, QD 01 LT 210 ;169.191,01;287.000,00;41.05;Casa, 0.00 de área total, 183.57 de área privativa, 324.96 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555518267380
 8444414827547 ;MA ;MATOES ;RESIDENCIAL NOVA MAT ;RUA ELIAS DA INDEPENDENCIA SOARES, N. SN, QD A02 LT 26 ;28.052,62;103.000,00;72.77;Casa, 0.00 de área total, 69.29 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414827547
 8444423420675 ;MA ;MATOES ;CENTRO ;RUA PROJETADA, N. SN, LOTE 05 ;25.299,02;83.000,00;69.52;Casa, 0.00 de área total, 54.96 de área privativa, 166.08 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423420675
 8444420411276 ;MA ;MATOES ;LAGOA ;RUA PROJETADA, N. SN, LT14 ;37.759,19;65.000,00;41.91;Casa, 54.96 de área total, 54.96 de área privativa, 166.08 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420411276
 1555534034190 ;MA ;MIRINZAL ;CENTRO ;AVENIDA PEDRO ALMEIDA JUNIOR, N. 577, ;188.362,25;333.500,00;43.52;Casa, 0.00 de área total, 236.44 de área privativa, 518.25 de área do terreno,  4 qto(s), varanda, WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555534034190
 8444416427031 ;MA ;MONCAO ;CENTRO ; RUA DA PRIMAVERA, N. 15, ;47.344,21;81.500,00;41.91;Casa, 70.00 de área total, 70.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416427031
 8555514318786 ;MA ;MORROS ;LAGOA ;RUA SAO FRANCISCO, N. 56, ;67.900,57;113.500,00;40.18;Casa, 127.40 de área total, 127.40 de área privativa, 598.00 de área do terreno,  4 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514318786
 8787701078115 ;MA ;PACO DO LUMIAR ;MERCÊS ;AVENIDA PRINCIPAL, N. SN, Apto 002, BLOCO 035 ;69.918,91;140.500,00;50.24;Apartamento, 0.00 de área total, 45.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701078115
